INFO 2025-09-25 16:30:47,938 autoreload 28200 28468 Watching for file changes with StatReloader
INFO 2025-09-25 16:31:09,165 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:09,298 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:09,479 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:09,642 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:09,784 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:09,951 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:10,097 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:10,234 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:31:10,395 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
WARNING 2025-09-25 16:31:11,826 log 28200 29540 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:31:11,827 basehttp 28200 29540 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:31:13,815 basehttp 28200 29540 "GET /tarefas/ HTTP/1.1" 200 64392
WARNING 2025-09-25 16:31:13,849 log 28200 29540 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:31:13,852 basehttp 28200 29540 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:31:13,994 basehttp 28200 13236 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 16:31:13,998 basehttp 28200 27416 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 16:31:14,001 basehttp 28200 1424 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-25 16:31:14,003 basehttp 28200 1164 "GET /static/logo.png HTTP/1.1" 200 117207
INFO 2025-09-25 16:31:14,004 basehttp 28200 4900 "GET /static/core/js/main.js HTTP/1.1" 200 4829
WARNING 2025-09-25 16:31:14,070 log 28200 4900 Not Found: /favicon.ico
WARNING 2025-09-25 16:31:14,071 basehttp 28200 4900 "GET /favicon.ico HTTP/1.1" 404 9583
INFO 2025-09-25 16:31:15,800 autoreload 28200 28468 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\produtiva\settings.py changed, reloading.
INFO 2025-09-25 16:31:16,736 autoreload 20264 27632 Watching for file changes with StatReloader
INFO 2025-09-25 16:33:00,023 basehttp 20264 14536 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:00,225 basehttp 20264 14536 "GET /static/core/js/main.js HTTP/1.1" 200 4829
INFO 2025-09-25 16:33:00,951 basehttp 20264 14536 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:04,985 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:07,572 basehttp 20264 31532 "POST /tarefas/criar/ HTTP/1.1" 200 221
INFO 2025-09-25 16:33:08,581 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:09,931 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:09,948 basehttp 20264 31532 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-25 16:33:10,230 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:10,450 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:11,331 basehttp 20264 31532 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:33:12,947 basehttp 20264 31532 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:17,875 basehttp 20264 25176 "GET /tarefas/?status=pendente&status=atrasada HTTP/1.1" 200 20414
INFO 2025-09-25 16:33:18,729 basehttp 20264 25176 "GET /tarefas/? HTTP/1.1" 200 20414
INFO 2025-09-25 16:33:19,948 basehttp 20264 25176 "GET /tarefas/ HTTP/1.1" 200 64392
INFO 2025-09-25 16:33:19,962 basehttp 20264 25176 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-25 16:35:08,260 autoreload 20264 27632 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 16:35:09,857 autoreload 31484 16948 Watching for file changes with StatReloader
INFO 2025-09-25 16:36:33,284 autoreload 26916 24476 Watching for file changes with StatReloader
INFO 2025-09-25 16:36:35,540 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:35,692 basehttp 26916 30724 "GET /static/core/js/main.js HTTP/1.1" 304 0
WARNING 2025-09-25 16:36:38,735 log 26916 30724 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:36:38,736 basehttp 26916 30724 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 16:36:40,786 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:41,485 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:41,931 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:42,238 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:42,596 basehttp 26916 30724 "GET /tarefas/ HTTP/1.1" 200 84270
WARNING 2025-09-25 16:36:46,383 log 26916 28292 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:36:46,384 basehttp 26916 28292 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
WARNING 2025-09-25 16:36:48,716 log 26916 28292 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:36:48,717 basehttp 26916 28292 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:36:50,313 basehttp 26916 28292 "GET /tarefas/ HTTP/1.1" 200 84270
WARNING 2025-09-25 16:36:50,355 log 26916 26432 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:36:50,356 basehttp 26916 26432 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:36:50,687 basehttp 26916 25576 "GET /static/logo.png HTTP/1.1" 200 117207
INFO 2025-09-25 16:36:50,706 basehttp 26916 25140 "GET /static/core/js/main.js HTTP/1.1" 200 4829
INFO 2025-09-25 16:36:50,713 basehttp 26916 28292 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 16:36:50,716 basehttp 26916 18964 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-25 16:36:50,717 basehttp 26916 30936 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 16:36:53,069 basehttp 26916 30936 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:36:57,286 basehttp 26916 31508 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:37:00,939 basehttp 26916 480 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:37:01,071 basehttp 26916 480 "GET /static/core/js/main.js HTTP/1.1" 200 4829
INFO 2025-09-25 16:37:01,122 basehttp 26916 2884 "GET /static/core/js/main.js HTTP/1.1" 200 4829
WARNING 2025-09-25 16:37:03,032 log 26916 480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:37:03,034 basehttp 26916 480 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:37:05,351 basehttp 26916 480 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:37:05,399 basehttp 26916 30848 "GET /static/core/css/style.css HTTP/1.1" 200 7297
WARNING 2025-09-25 16:37:05,407 log 26916 480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-09-25 16:37:05,408 basehttp 26916 12032 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 16:37:05,409 basehttp 26916 21840 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
WARNING 2025-09-25 16:37:05,410 basehttp 26916 480 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:37:05,411 basehttp 26916 31456 "GET /static/core/js/main.js HTTP/1.1" 200 4829
INFO 2025-09-25 16:37:05,412 basehttp 26916 31220 "GET /static/logo.png HTTP/1.1" 200 117207
INFO 2025-09-25 16:37:05,420 basehttp 26916 2884 "GET /static/core/js/main.js HTTP/1.1" 200 4829
INFO 2025-09-25 16:37:08,456 basehttp 26916 24180 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:09,084 basehttp 26916 24180 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:24,376 basehttp 26916 24584 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:37:28,526 basehttp 26916 24584 "GET /tarefas/ HTTP/1.1" 200 84270
WARNING 2025-09-25 16:37:36,774 log 26916 24584 Not Found: /favicon.ico
WARNING 2025-09-25 16:37:36,778 basehttp 26916 24584 "GET /favicon.ico HTTP/1.1" 404 9583
WARNING 2025-09-25 16:37:41,447 log 26916 24584 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:37:41,447 basehttp 26916 24584 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 16:37:43,823 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:43,846 basehttp 26916 24584 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-25 16:37:43,869 basehttp 26916 31332 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-25 16:37:44,391 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:44,557 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:44,703 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:44,851 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:44,996 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:45,141 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:45,279 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:45,435 basehttp 26916 24584 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:37:45,763 basehttp 26916 24584 "GET /grupos/ HTTP/1.1" 200 14983
INFO 2025-09-25 16:37:45,787 basehttp 26916 24584 "GET /static/css/style.css HTTP/1.1" 200 4331
INFO 2025-09-25 16:37:45,801 basehttp 26916 24584 "GET /static/css/grupos.css HTTP/1.1" 200 11367
INFO 2025-09-25 16:37:45,802 basehttp 26916 30100 "GET /media/avatares/1742229009028.jpeg HTTP/1.1" 200 13438
INFO 2025-09-25 16:37:45,803 basehttp 26916 30936 "GET /static/js/grupos.js HTTP/1.1" 200 20216
INFO 2025-09-25 16:37:45,809 basehttp 26916 31332 "GET /static/js/grupos.js HTTP/1.1" 200 20216
INFO 2025-09-25 16:38:22,208 basehttp 26916 31272 "GET / HTTP/1.1" 200 13878
INFO 2025-09-25 16:38:22,279 basehttp 26916 31272 "GET /static/core/js/main.js HTTP/1.1" 304 0
WARNING 2025-09-25 16:38:22,558 log 26916 31272 Not Found: /favicon.ico
WARNING 2025-09-25 16:38:22,559 basehttp 26916 31272 "GET /favicon.ico HTTP/1.1" 404 9583
INFO 2025-09-25 16:38:23,831 basehttp 26916 31272 "GET /tarefas/ HTTP/1.1" 200 84270
WARNING 2025-09-25 16:38:30,752 log 26916 516 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:38:30,754 basehttp 26916 516 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
WARNING 2025-09-25 16:38:34,279 log 26916 516 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:38:34,280 basehttp 26916 516 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:38:35,821 basehttp 26916 516 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:38:35,854 basehttp 26916 516 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 16:38:35,858 basehttp 26916 7048 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-25 16:38:35,860 basehttp 26916 21764 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 16:38:35,867 basehttp 26916 24568 "GET /static/core/js/main.js HTTP/1.1" 200 4829
WARNING 2025-09-25 16:38:35,874 log 26916 4492 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:38:35,876 basehttp 26916 4492 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:38:35,877 basehttp 26916 24208 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-25 16:38:35,978 log 26916 24208 Not Found: /favicon.ico
WARNING 2025-09-25 16:38:35,979 basehttp 26916 24208 "GET /favicon.ico HTTP/1.1" 404 9583
WARNING 2025-09-25 16:38:39,927 log 26916 11460 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:38:39,928 basehttp 26916 11460 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 16:49:24,490 basehttp 26916 27084 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:49:24,574 basehttp 26916 27084 "GET /static/core/js/main.js HTTP/1.1" 200 4830
WARNING 2025-09-25 16:49:26,488 log 26916 27084 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:49:26,489 basehttp 26916 27084 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:49:27,906 basehttp 26916 27084 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:49:27,938 basehttp 26916 22820 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 16:49:27,945 basehttp 26916 29852 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
WARNING 2025-09-25 16:49:27,947 log 26916 27084 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-09-25 16:49:27,947 basehttp 26916 28412 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 16:49:27,947 basehttp 26916 23896 "GET /static/core/js/main.js HTTP/1.1" 200 4830
WARNING 2025-09-25 16:49:27,949 basehttp 26916 27084 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 16:49:27,951 basehttp 26916 28716 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-25 16:49:28,032 log 26916 28716 Not Found: /favicon.ico
WARNING 2025-09-25 16:49:28,033 basehttp 26916 28716 "GET /favicon.ico HTTP/1.1" 404 9583
WARNING 2025-09-25 16:49:33,397 log 26916 18148 Not Found: /tarefas/2/status/
WARNING 2025-09-25 16:49:33,397 basehttp 26916 18148 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 16:49:35,170 basehttp 26916 18148 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 16:49:35,187 basehttp 26916 18148 "GET /static/core/js/main.js HTTP/1.1" 304 0
WARNING 2025-09-25 16:49:37,438 log 26916 18148 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 16:49:37,439 basehttp 26916 18148 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:28:42,041 basehttp 26916 7088 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:28:42,101 basehttp 26916 7088 "GET /static/core/js/main.js HTTP/1.1" 304 0
WARNING 2025-09-25 17:28:45,566 log 26916 7088 Not Found: /tarefas/2/status/
WARNING 2025-09-25 17:28:45,567 basehttp 26916 7088 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 17:36:33,918 autoreload 26916 24476 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\models\tarefa.py changed, reloading.
INFO 2025-09-25 17:36:35,931 autoreload 30608 30968 Watching for file changes with StatReloader
INFO 2025-09-25 17:36:58,348 autoreload 30608 30968 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\models\tarefa.py changed, reloading.
INFO 2025-09-25 17:36:59,009 autoreload 29272 33528 Watching for file changes with StatReloader
INFO 2025-09-25 17:37:01,017 basehttp 29272 26528 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:37:01,130 basehttp 29272 26528 "GET /static/core/js/main.js HTTP/1.1" 200 6633
WARNING 2025-09-25 17:37:03,497 log 29272 26528 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 17:37:03,498 basehttp 29272 26528 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:37:04,822 basehttp 29272 26528 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:37:04,863 basehttp 29272 26232 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 17:37:04,865 basehttp 29272 19492 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 17:37:04,867 basehttp 29272 32248 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-25 17:37:04,868 basehttp 29272 26560 "GET /static/core/js/main.js HTTP/1.1" 200 6633
WARNING 2025-09-25 17:37:04,872 log 29272 26528 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 17:37:04,874 basehttp 29272 26528 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:37:04,875 basehttp 29272 12604 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-25 17:37:04,977 log 29272 12604 Not Found: /favicon.ico
WARNING 2025-09-25 17:37:04,977 basehttp 29272 12604 "GET /favicon.ico HTTP/1.1" 404 9583
WARNING 2025-09-25 17:37:08,212 log 29272 26436 Not Found: /tarefas/2/status/
WARNING 2025-09-25 17:37:08,213 basehttp 29272 26436 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 17:38:06,926 autoreload 29272 33528 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 17:38:08,407 autoreload 4196 30572 Watching for file changes with StatReloader
INFO 2025-09-25 17:38:17,613 autoreload 4196 30572 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 17:38:18,653 autoreload 22556 15212 Watching for file changes with StatReloader
INFO 2025-09-25 17:38:36,061 autoreload 22556 15212 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 17:38:36,709 autoreload 26812 20784 Watching for file changes with StatReloader
INFO 2025-09-25 17:38:45,263 basehttp 26812 27912 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:38:45,475 basehttp 26812 27912 "GET /static/core/js/main.js HTTP/1.1" 200 7358
WARNING 2025-09-25 17:38:48,247 log 26812 27912 Not Found: /tarefas/2/status/
WARNING 2025-09-25 17:38:48,247 basehttp 26812 27912 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
WARNING 2025-09-25 17:38:50,551 log 26812 27912 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 17:38:50,552 basehttp 26812 27912 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:38:51,954 basehttp 26812 27912 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:38:51,984 basehttp 26812 27912 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 17:38:51,984 basehttp 26812 1644 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-25 17:38:51,988 basehttp 26812 5592 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 17:38:51,991 basehttp 26812 2568 "GET /static/core/js/main.js HTTP/1.1" 200 7358
WARNING 2025-09-25 17:38:51,994 log 26812 22552 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 17:38:51,995 basehttp 26812 22552 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:38:51,996 basehttp 26812 14352 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-25 17:38:52,097 log 26812 22552 Not Found: /favicon.ico
WARNING 2025-09-25 17:38:52,098 basehttp 26812 22552 "GET /favicon.ico HTTP/1.1" 404 9583
WARNING 2025-09-25 17:38:57,079 log 26812 8164 Not Found: /tarefas/2/status/
WARNING 2025-09-25 17:38:57,079 basehttp 26812 8164 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-26 12:52:04,945 autoreload 23268 13020 Watching for file changes with StatReloader
INFO 2025-09-26 12:52:09,385 basehttp 23268 13692 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:09,528 basehttp 23268 13692 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-26 12:52:09,535 basehttp 23268 13692 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-26 12:52:09,536 basehttp 23268 21036 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-26 12:52:09,541 basehttp 23268 21036 "GET /static/core/js/main.js HTTP/1.1" 200 8887
INFO 2025-09-26 12:52:09,543 basehttp 23268 13692 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-26 12:52:09,857 log 23268 13692 Not Found: /favicon.ico
WARNING 2025-09-26 12:52:09,857 basehttp 23268 13692 "GET /favicon.ico HTTP/1.1" 404 9583
INFO 2025-09-26 12:52:11,611 basehttp 23268 13692 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:15,599 basehttp 23268 13692 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:15,619 basehttp 23268 13692 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-26 12:52:15,837 basehttp 23268 13692 "GET /tarefas/ HTTP/1.1" 200 85374
WARNING 2025-09-26 12:52:18,763 log 23268 13692 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-26 12:52:18,765 basehttp 23268 13692 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-26 12:52:22,455 basehttp 23268 27916 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:22,491 basehttp 23268 27916 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-26 12:52:22,494 basehttp 23268 14656 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-26 12:52:22,498 basehttp 23268 20640 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
WARNING 2025-09-26 12:52:22,503 log 23268 25684 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-09-26 12:52:22,504 basehttp 23268 4032 "GET /static/core/js/main.js HTTP/1.1" 200 8887
WARNING 2025-09-26 12:52:22,504 basehttp 23268 25684 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-26 12:52:22,506 basehttp 23268 22136 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-26 12:52:22,690 log 23268 22136 Not Found: /favicon.ico
WARNING 2025-09-26 12:52:22,691 basehttp 23268 22136 "GET /favicon.ico HTTP/1.1" 404 9583
INFO 2025-09-26 12:52:29,556 basehttp 23268 31732 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:34,801 basehttp 23268 31732 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:34,811 basehttp 23268 31732 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-26 12:52:43,239 basehttp 23268 29084 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:43,254 basehttp 23268 29084 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-26 12:52:48,883 basehttp 23268 29084 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:49,501 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,139 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,419 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,650 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,855 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:51,036 basehttp 23268 26724 "GET /grupos/ HTTP/1.1" 200 14983
